date,player_team,opponent,map,kd,plus_minus,rating,source_url
03/08/18,aAa,passions,trn,20 - 17,+3,1.40,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3945
03/08/18,aAa,passions,inf,20 - 9,+11,1.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3945
03/08/18,aAa,Illuminar,inf,26 - 19,+7,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3945
03/08/18,aAa,1337HUANIA,cch,27 - 19,+8,1.50,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3945
26/07/18,aAa,Endpoint,ovp,17 - 18,-1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3910
26/07/18,aAa,Endpoint,inf,24 - 26,-2,1.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3910
26/07/18,aAa,Endpoint,nuke,29 - 18,+11,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3910
30/07/18,Tempo Storm,Imperial,cch,34 - 22,+12,1.63,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3893
30/07/18,Tempo Storm,Imperial,mrg,9 - 18,-9,0.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3893
12/07/18,aAa,Free Transfer,ovp,36 - 26,+10,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3881
12/07/18,aAa,Free Transfer,inf,21 - 16,+5,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3881
12/07/18,aAa,Free Transfer,trn,30 - 22,+8,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3881
12/07/18,aAa,x-kom,trn,31 - 18,+13,1.83,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3881
30/06/18,aAa,LDLC,inf,21 - 12,+9,1.53,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3855
30/06/18,aAa,LDLC,trn,22 - 13,+9,1.70,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3855
30/06/18,aAa,LDLC,nuke,27 - 20,+7,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3855
30/06/18,aAa,MAXISAUCISSE,inf,37 - 14,+23,2.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3855
30/06/18,aAa,MAXISAUCISSE,trn,33 - 15,+18,1.73,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3855
06/05/18,Imperial,Tempo Storm,cch,19 - 21,-2,1.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3745
06/05/18,Imperial,Tempo Storm,mrg,28 - 20,+8,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3745
06/05/18,Imperial,Tempo Storm,inf,20 - 23,-3,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3745
03/05/18,aAa,WASD,inf,27 - 27,0,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3705
03/05/18,aAa,WASD,mrg,18 - 20,-2,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3705
03/05/18,aAa,WASD,trn,19 - 20,-1,0.91,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3705
03/05/18,aAa,Bpro,trn,23 - 17,+6,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3705
02/05/18,aAa,HOLLYWOOD,trn,20 - 22,-2,0.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3705
29/04/18,Imperial,GODSENT,trn,25 - 7,+18,2.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3726
29/04/18,Imperial,GODSENT,mrg,23 - 13,+10,1.39,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3726
29/04/18,Imperial,AGO,mrg,20 - 9,+11,1.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3726
29/04/18,Imperial,AGO,cbl,22 - 15,+7,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3726
29/04/18,Imperial,pro100,inf,30 - 17,+13,1.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3726
29/04/18,Imperial,pro100,mrg,19 - 19,0,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3726
05/05/18,Imperial,GODSENT,inf,15 - 23,-8,0.83,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3695
05/05/18,Imperial,GODSENT,cbl,19 - 21,-2,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3695
05/05/18,Imperial,GODSENT,mrg,15 - 15,0,1.04,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3695
07/04/18,aAa,MINLATE,cbl,26 - 18,+8,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3662
07/04/18,aAa,Nturtles,inf,24 - 12,+12,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3662
17/02/18,MANS NOT HOT,Windigo,mrg,22 - 6,+16,2.02,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3524
14/02/18,aAa,orzeszki123,trn,21 - 22,-1,1.12,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3523
22/03/18,aAa,ALTERNATE aTTaX,cbl,27 - 22,+5,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
22/03/18,aAa,Enyoy,cch,21 - 20,+1,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
21/03/18,aAa,Windigo,cbl,37 - 25,+12,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
21/03/18,aAa,Sprout,inf,24 - 16,+8,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
20/03/18,aAa,Kinguin,nuke,13 - 15,-2,1.06,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
15/03/18,aAa,Property,cch,17 - 18,-1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
13/03/18,aAa,SJ,inf,17 - 8,+9,1.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
07/03/18,aAa,PRIDE,ovp,19 - 17,+2,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
28/02/18,aAa,Asterion,nuke,17 - 18,-1,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
27/02/18,aAa,eXtatus,ovp,15 - 20,-5,1.06,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
20/02/18,aAa,Wind and Rain,inf,22 - 18,+4,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
15/02/18,aAa,Unity,nuke,23 - 17,+6,1.19,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
30/01/18,aAa,Gambit,trn,5 - 16,-11,0.47,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
29/01/18,aAa,Red Reserve,inf,23 - 11,+12,1.58,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
25/01/18,aAa,DIVIZON,trn,38 - 21,+17,1.73,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
25/01/18,aAa,Fragsters,cch,49 - 22,+27,2.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3469
16/12/17,aAa,EnVyUs Academy,trn,23 - 22,+1,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3448
16/12/17,aAa,EnVyUs Academy,inf,23 - 16,+7,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3448
16/12/17,aAa,EnVyUs Academy,nuke,13 - 16,-3,0.90,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3448
16/12/17,aAa,Vexed,cbl,26 - 20,+6,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3448
16/12/17,aAa,Vexed,ovp,13 - 18,-5,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3448
16/12/17,aAa,Vexed,inf,30 - 18,+12,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3448
11/01/18,aAa,Tricked,trn,37 - 23,+14,1.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
11/01/18,aAa,Tricked,ovp,15 - 19,-4,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
10/01/18,aAa,Singularity,trn,43 - 20,+23,1.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
10/01/18,aAa,Singularity,inf,23 - 8,+15,1.88,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
13/12/17,aAa,Red Reserve,ovp,10 - 20,-10,0.67,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
13/12/17,aAa,Red Reserve,inf,18 - 22,-4,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
08/12/17,aAa,EURONICS,nuke,33 - 18,+15,1.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
08/12/17,aAa,EURONICS,ovp,27 - 13,+14,1.95,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
05/12/17,aAa,Reason,ovp,18 - 19,-1,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
05/12/17,aAa,Reason,inf,16 - 19,-3,0.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
04/12/17,aAa,North Academy,ovp,16 - 14,+2,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
04/12/17,aAa,North Academy,cch,29 - 17,+12,1.49,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3356
19/11/17,aAa,LPSP,mrg,20 - 18,+2,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3369
19/11/17,aAa,LPSP,nuke,36 - 22,+14,1.96,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3369
19/11/17,aAa,Codewise Unicorns,inf,27 - 18,+9,1.64,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3369
19/11/17,aAa,Codewise Unicorns,ovp,27 - 17,+10,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3369
12/11/17,aAa,Seed,trn,27 - 19,+8,1.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3272
12/11/17,aAa,Seed,ovp,28 - 21,+7,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3272
11/11/17,aAa,Bpro,ovp,27 - 11,+16,2.38,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3271
03/11/17,aAa,ARES,cch,35 - 24,+11,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
03/11/17,aAa,ARES,ovp,26 - 5,+21,2.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
03/11/17,aAa,LDLC,inf,26 - 21,+5,1.42,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
03/11/17,aAa,LDLC,nuke,11 - 14,-3,0.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
02/11/17,aAa,ARES,nuke,23 - 15,+8,1.78,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
02/11/17,aAa,ARES,inf,14 - 22,-8,0.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
02/11/17,aAa,BIG,cbl,12 - 17,-5,0.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
02/11/17,aAa,BIG,ovp,32 - 22,+10,1.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3232
22/10/17,aAa,EnVyUs Academy,inf,28 - 15,+13,1.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3306
22/10/17,aAa,EnVyUs Academy,nuke,21 - 22,-1,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3306
22/10/17,aAa,EnVyUs Academy,cbl,19 - 17,+2,1.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3306
16/01/18,aAa,eXtatus,inf,24 - 21,+3,1.24,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3290
16/01/18,aAa,eXtatus,cbl,19 - 16,+3,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3290
13/12/17,aAa,SJ,inf,33 - 25,+8,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3290
13/12/17,aAa,SJ,cch,48 - 30,+18,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3290
12/12/17,aAa,SJ,ovp,25 - 29,-4,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3290
14/11/17,aAa,TTFU,inf,21 - 19,+2,1.26,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3290
30/10/17,aAa,SJ,ovp,29 - 13,+16,1.94,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3290
14/11/17,aAa,Space Soldiers,cch,11 - 16,-5,0.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
14/11/17,aAa,Space Soldiers,ovp,19 - 18,+1,1.07,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
14/11/17,aAa,Space Soldiers,cbl,25 - 13,+12,1.61,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
09/11/17,aAa,Spirit,nuke,21 - 9,+12,1.93,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
09/11/17,aAa,Epsilon,cbl,29 - 18,+11,1.76,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
08/11/17,aAa,Fragsters,nuke,21 - 19,+2,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
08/11/17,aAa,Virtus.pro,inf,37 - 17,+20,1.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
08/11/17,aAa,TEAM5,inf,35 - 18,+17,2.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
07/11/17,aAa,Gambit,cch,20 - 24,-4,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
07/11/17,aAa,eXtatus,cbl,31 - 21,+10,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
30/10/17,aAa,Nexus,cch,20 - 22,-2,1.21,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
26/10/17,aAa,Seed,inf,28 - 16,+12,1.65,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
25/10/17,aAa,AGO,ovp,15 - 17,-2,1.09,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
24/10/17,aAa,PRIDE,cbl,24 - 11,+13,1.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
23/10/17,aAa,Kinguin,cch,31 - 13,+18,2.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
11/10/17,aAa,MK,mrg,27 - 20,+7,1.30,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
10/10/17,aAa,Endpoint,inf,20 - 11,+9,1.46,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
28/09/17,aAa,VITALIS,inf,24 - 14,+10,1.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3047
24/09/17,benchwarmers,LDLC,ovp,27 - 20,+7,1.36,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3199
24/09/17,benchwarmers,LDLC,nuke,15 - 20,-5,0.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3199
24/09/17,benchwarmers,LDLC,mrg,25 - 9,+16,1.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3199
24/09/17,benchwarmers,Tricked,ovp,24 - 15,+9,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3199
24/09/17,benchwarmers,Tricked,nuke,13 - 23,-10,0.75,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3199
24/09/17,benchwarmers,Tricked,mrg,28 - 21,+7,1.49,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3199
23/09/17,benchwarmers,cykapower,ovp,33 - 18,+15,1.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3197
12/08/17,GameplayDNA,Playing Ducks LN,trn,21 - 13,+8,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3073
12/08/17,GameplayDNA,Playing Ducks LN,mrg,20 - 16,+4,1.29,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3073
03/08/17,WySix,EnVyUs Academy,trn,16 - 17,-1,1.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3029
03/08/17,WySix,EnVyUs Academy,nuke,22 - 15,+7,1.54,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3029
03/08/17,WySix,EnVyUs Academy,inf,28 - 18,+10,1.66,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3029
02/08/17,WySix,Forcebuy,ovp,30 - 9,+21,1.98,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3029
02/08/17,WySix,PRIDE,nuke,31 - 11,+20,1.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3029
30/07/17,WySix,SPRITTET,cbl,33 - 20,+13,1.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3027
30/07/17,WySix,SPRITTET,trn,14 - 17,-3,0.97,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3027
30/07/17,WySix,SPRITTET,ovp,27 - 10,+17,2.20,https://www.hltv.org/stats/players/matches/11893/zywoo?event=3027
17/07/17,WySix,LDLC,cbl,11 - 18,-7,0.78,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2999
17/07/17,WySix,LDLC,ovp,33 - 16,+17,2.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2999
17/07/17,WySix,LDLC,nuke,40 - 27,+13,1.41,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2999
09/07/17,Magicians,Outlaws,ovp,21 - 22,-1,1.10,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2899
01/07/17,WySix,EnVyUs Academy,mrg,22 - 17,+5,1.43,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2940
01/07/17,WySix,EnVyUs Academy,trn,47 - 23,+24,1.95,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2940
01/07/17,WySix,MAXISAUCISSE,nuke,25 - 18,+7,1.32,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2940
01/07/17,WySix,MAXISAUCISSE,mrg,25 - 25,0,1.19,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2940
01/07/17,WySix,MAXISAUCISSE,cbl,29 - 11,+18,2.57,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2940
25/06/17,Magicians,Space Soldiers,mrg,8 - 19,-11,0.45,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2946
25/06/17,Magicians,Space Soldiers,ovp,26 - 19,+7,1.48,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2946
25/06/17,Magicians,Space Soldiers,cch,9 - 21,-12,0.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2946
24/06/17,Magicians,dizLown,trn,14 - 11,+3,1.00,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2944
24/06/17,Magicians,Spirit,ovp,25 - 14,+11,1.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2944
02/08/17,WySix,undefined,cch,39 - 24,+15,1.56,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
01/08/17,WySix,Playing Ducks LN,cbl,25 - 23,+2,1.17,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
01/08/17,WySix,PENTA,ovp,31 - 15,+16,1.62,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
31/07/17,WySix,Planetkey,inf,24 - 15,+9,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
31/07/17,WySix,Team123,ovp,36 - 21,+15,1.81,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
27/07/17,WySix,Bpro,ovp,26 - 17,+9,1.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
25/07/17,WySix,Gux & Friends,trn,15 - 19,-4,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
25/07/17,WySix,ALTERNATE aTTaX,inf,24 - 19,+5,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
20/07/17,WySix,Spirit,cch,20 - 10,+10,1.85,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
19/07/17,WySix,KlikTech,trn,23 - 10,+13,1.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
19/07/17,WySix,Gatekeepers,cbl,21 - 8,+13,1.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
27/06/17,WySix,fnatic Academy,mrg,28 - 20,+8,1.72,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
27/06/17,WySix,Gambit,mrg,31 - 15,+16,2.01,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
19/06/17,WySix,Space Soldiers,nuke,21 - 20,+1,1.15,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
19/06/17,WySix,SkitLite,nuke,22 - 20,+2,1.27,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
13/06/17,WySix,North Academy,ovp,34 - 18,+16,1.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2879
15/05/17,WySix,AliGon,trn,23 - 18,+5,1.33,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2821
05/05/17,WySix,passions,trn,11 - 16,-5,0.79,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2819
05/05/17,WySix,passions,ovp,19 - 19,0,1.05,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2819
04/05/17,WySix,struggletony,trn,26 - 7,+19,2.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2819
10/05/17,WySix,Nativ,cch,28 - 15,+13,1.51,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2840
10/05/17,WySix,Nativ,trn,31 - 11,+20,1.86,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2840
20/04/17,WySix,Tricked,trn,5 - 17,-12,0.44,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2782
20/04/17,WySix,Tricked,mrg,9 - 17,-8,0.78,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2782
12/04/17,WySix,eSuba,cch,29 - 17,+12,1.71,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2782
12/04/17,WySix,eSuba,nuke,44 - 18,+26,1.92,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2782
09/04/17,WySix,OPAA,nuke,27 - 22,+5,1.31,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2782
09/04/17,WySix,OPAA,inf,29 - 21,+8,1.55,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2782
05/03/17,WySix,Epsilon,mrg,29 - 27,+2,1.03,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2707
05/03/17,WySix,LCM,cbl,24 - 12,+12,1.77,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2707
05/03/17,WySix,BlackBelts,cbl,20 - 4,+16,1.99,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2707
12/02/17,E-Corp,Sector One,ovp,20 - 20,0,1.14,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2689
12/02/17,E-Corp,Sector One,cch,11 - 18,-7,0.69,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2689
12/02/17,E-Corp,Sector One,mrg,26 - 13,+13,1.60,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2689
12/02/17,E-Corp,Sector One,cch,29 - 18,+11,1.84,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2689
12/02/17,E-Corp,Sector One,nuke,27 - 28,-1,1.18,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2689
06/02/17,E-Corp,zARLANS,ovp,11 - 21,-10,0.80,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2645
06/02/17,E-Corp,zARLANS,nuke,23 - 16,+7,1.56,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2645
06/02/17,E-Corp,zARLANS,mrg,22 - 16,+6,1.25,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2645
31/01/17,E-Corp,Tricked Academy,ovp,22 - 9,+13,1.82,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2645
31/01/17,E-Corp,Tricked Academy,trn,29 - 13,+16,1.89,https://www.hltv.org/stats/players/matches/11893/zywoo?event=2645
